Facility Name,Website,City,State,Facility Type,Sports Offered,Indoor Court Status,Number of Courts,Court Count Notes,Decision Maker First Name,Decision Maker Last Name,Decision Maker Title,Public Direct Email,Shared Facility Email,Guessed Email 1,Guessed Email 2,Guessed Email 3,Guessed Email 4,Guessed Email 5,Guessed Email 6,Email Domain,Qualification Status,Research Notes,Source URLs,Retrieval Method,Requested URL,Final URL,Failure Reason
Home [woodinvilleindoor.weebly.com],https://woodinvilleindoor.weebly.com/,,WA,Indoor Sports Complex,volleyball; badminton,Indoor,,,,,,jeff@woodinvilleindoor.com,,,,,,,,woodinvilleindoor.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: phone. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://woodinvilleindoor.weebly.com/ | https://woodinvilleindoor.weebly.com/contact.html | https://woodinvilleindoor.weebly.com/parties--rentals.html,Playwright,https://woodinvilleindoor.weebly.com,https://woodinvilleindoor.weebly.com/,
HS VanCity Soccer Club > About Us > Home,https://www.vancitysoccerclub.com/,Vancouver,WA,College / University,futsal,Indoor,,,,,,vancitysoccerclub@gmail.com,,,,,,,,vancitysoccerclub.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.vancitysoccerclub.com/ | https://www.vancitysoccerclub.com/Default.aspx,Playwright,https://vancitysoccerclub.com,https://www.vancitysoccerclub.com/,
Indoor Soccer Practice & Training Programs,https://www.tocafootball.com/,Lynnwood,WA,Private Club,tennis; basketball,Indoor,,,Yoshi,Maruyama,CEO,,hello@tocafootball.com,yoshi@tocafootball.com,yoshi.maruyama@tocafootball.com,yoshimaruyama@tocafootball.com,ymaruyama@tocafootball.com,y.maruyama@tocafootball.com,yoshim@tocafootball.com,tocafootball.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://www.tocafootball.com/ | https://www.tocafootball.com/venue-field-rental | https://www.tocafootball.com/about | https://www.tocafootball.com/contact-us | https://www.tocafootball.com/membership-cancellation,Playwright,https://tocafootball.com,https://www.tocafootball.com/,
InsideEWU,https://inside.ewu.edu/,Cheney,WA,College / University,racquetball,Indoor,,,,,,,,,,,,,,inside.ewu.edu,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://inside.ewu.edu/ | https://inside.ewu.edu/grad-handbook/ | https://inside.ewu.edu/facilities/ | https://account.ewu.edu/pwm/private/login | https://inside.ewu.edu/financialservices/student-financial-services/contact-us/ | https://inside.ewu.edu/people-search/,Playwright,https://inside.ewu.edu,https://inside.ewu.edu/,
Island Athletic Club,https://islandathleticclub.com/,Freeland,WA,Athletic Center,squash; racquetball,Indoor,,,,,,katie@islandathleticclub.com,,,,,,,,islandathleticclub.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://islandathleticclub.com/ | https://islandathleticclub.com/programs/ | https://islandathleticclub.com/programs/group-exercise/ | https://islandathleticclub.com/programs/revolution-cycling-studio/ | https://islandathleticclub.com/programs/aquatics/ | https://islandathleticclub.com/programs/sw-stingrays/ | https://islandathleticclub.com/programs/masters-swim/,Playwright,https://islandathleticclub.com,https://islandathleticclub.com/,
Jupiter Tennis Center,https://jupitertenniscenter.com/,Edgewood,WA,Racquet / Tennis Club,tennis,Indoor,,,,,,,,,,,,,,jupitertenniscenter.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://jupitertenniscenter.com/ | https://jupitertenniscenter.com/memberships/ | https://jupitertenniscenter.com/courts/,Playwright,https://jupitertenniscenter.com,https://jupitertenniscenter.com/,
Kirtley-Cole Associates,https://www.kirtley-cole.com/,Everett,WA,School,racquetball,Indoor,,,,,,,info@kirtley-cole.com,,,,,,,kirtley-cole.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.kirtley-cole.com/ | https://www.kirtley-cole.com/contact/ | https://www.kirtley-cole.com/company/ | https://www.kirtley-cole.com/portfolio_page/8th-street-cross-dock-facility/,Playwright,https://kirtley-cole.com,https://www.kirtley-cole.com/,
Kitsap Sun,https://www.kitsapsun.com/,Bremerton,WA,Unknown,pickleball,Indoor,,,,,,,,,,,,,,kitsapsun.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank.,https://www.kitsapsun.com/ | https://www.kitsapsun.com/story/life/2026/06/27/scoliosis-doesnt-mean-you-have-to-live-with-back-pain/90698963007/?gnt-cfr=1&gca-cat=p&gca-uir=true&gca-epti=z111101p001150c001150e009900v111101&gca-ft=191&gca-ds=sophi | https://www.kitsapsun.com/story/opinion/columnists/2026/07/31/food-risk-is-real-but-there-are-ways-to-slow-outbreaks-opinion/91105897007/?gnt-cfr=1&gca-cat=p&gca-uir=true&gca-epti=z110901p000450c000450e000300v110901&gca-ft=150&gca-ds=sophi | https://www.kitsapsun.com/story/news/kitsap-sun-about-us/86422853007/ | https://www.kitsapsun.com/contact/staff/,Playwright,https://kitsapsun.com,https://www.kitsapsun.com/,
Kōkua,https://www.kokuavbc.com/,Spokane,WA,College / University,volleyball,Indoor,,,,,,kokuavbc@outlook.com,,,,,,,,kokuavbc.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.kokuavbc.com/ | https://www.kokuavbc.com/facility | https://www.kokuavbc.com/contact | https://www.kokuavbc.com/memberships,Playwright,https://kokuavbc.com,https://www.kokuavbc.com/,
KOMO,https://komonews.com/,Seattle,WA,Unknown,pickleball; basketball,Indoor,,,,,,,,,,,,,,komonews.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://komonews.com/ | https://komonews.com/news/nation-world/senate-committee-votes-to-hold-fauci-in-contempt-as-former-prosecutor-explains-whats-next-jonathan-fahey-covid-fifth-amendment-contempt-of-congress-trump-administration-department-of-justice-federal-pardon-immunity | https://komonews.com/news/nation-world/sophie-cunninghams-comments-renew-debate-over-womens-sports-as-wnba-faces-questions-washington-insider-armstrong-williams-trump-administration-title-ix-enes-kanter-freedom-royce-white-basketball-transgender-athlete-white-privilege-dijonai-carrington | https://komonews.com/station/contact | https://komonews.com/news/local/grand-park-2-fire-grows-to-about-200-acres-in-mount-rainier-national-park-sr-410-closed-pierce-county-burn-ban-wildfires-lane-eleanor-grand-park-2-sunrise-white-river | https://komonews.com/news/offbeat/inaugural-rat-walk-tour-in-dc-brings-pest-management-education-to-community-rodent-infestation-prevention-august-2026 | https://komonews.com/sponsored/spotlight/washington-agencies-use-innovative-approaches-to-educate-the-public-about-impaired-driving,Playwright,https://komonews.com,https://komonews.com/,
Latest updates from businesses on Hubbiz,https://hubbiz.com/,Seattle,WA,School,tennis,Indoor,,,,,,,,,,,,,,hubbiz.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank.,https://hubbiz.com/ | https://hubbiz.com/contact,Playwright,https://hubbiz.com,https://hubbiz.com/,
Lifequest Fitness,https://lifequestfitness.net/,Pasco,WA,School,basketball,Indoor,,,,,,client@lifequestfitness.net,,,,,,,,lifequestfitness.net,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://lifequestfitness.net/ | https://lifequestfitness.net/contact/ | https://lifequestfitness.net/courts/,Playwright,https://lifequestfitness.net,https://lifequestfitness.net/,
Lower Columbia College Athletics,https://lccreddevils.com/,Longview,WA,College / University,basketball; volleyball,Indoor,,,,,,,,,,,,,,lccreddevils.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://lccreddevils.com/ | https://lccreddevils.com/staff-directory | https://lccreddevils.com/sports/2017/12/13/program-of-champions.aspx | https://lccreddevils.com/facilities | https://lccreddevils.com/sports/2024/8/5/applying-for-athletic-positions.aspx,Playwright,https://lccreddevils.com,https://lccreddevils.com/,
Mason Transit,https://masontransit.org/,Shelton,WA,Unknown,tennis,Indoor,,,Jr.,Day,President,,,jr@masontransit.org,jr.day@masontransit.org,jrday@masontransit.org,jday@masontransit.org,j.day@masontransit.org,jrd@masontransit.org,masontransit.org,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://masontransit.org/ | https://masontransit.org/vangrantprogram/ | https://masontransit.org/contactus/ | https://masontransit.org/visionandmission/ | https://masontransit.org/staffdirectory/ | https://masontransit.org/self-service-application/,Playwright,https://masontransit.org,https://masontransit.org/,
MaxPreps.com,https://www.maxpreps.com/,,WA,School,tennis; basketball; volleyball; badminton,Indoor,,,,,,kevinaskeland65@gmail.com,support@maxpreps.com,,,,,,,maxpreps.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.maxpreps.com/ | https://www.maxpreps.com/news/0TRn38OSxkafcGlQ-q0LcQ/valdosta%2c-massillon-washington-remain-atop-list-of-500-winningest-programs-in-high-school-football-history.htm,Playwright,https://maxpreps.com,https://www.maxpreps.com/,
Mitchell Activity Center,https://mac.seattlecentral.edu/,Seattle,WA,College / University,basketball; volleyball; badminton; racquetball,Indoor,,,,,,,,,,,,,,mac.seattlecentral.edu,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://mac.seattlecentral.edu/ | https://mac.seattlecentral.edu/about | https://mac.seattlecentral.edu/rental-rates | https://mac.seattlecentral.edu/group-fitness-program | https://mac.seattlecentral.edu/faculty-and-staff-fees | https://mac.seattlecentral.edu/contact,Playwright,https://mac.seattlecentral.edu,https://mac.seattlecentral.edu/,
MODE,https://www.findyourmode.com/,Liberty Lake,WA,School,pickleball; basketball; volleyball,Indoor,6,New Hub for Athletes ... MODE Sports Is Coming: A Game-Changing New Hub for Athletes ... 6 indoor basketball courts · 14 pickleball courts · Indoor soccer and volleyball spaces · A rock climbing wall for s,,,,events@findyourmode.com,memberships@findyourmode.com,,,,,,,findyourmode.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://www.findyourmode.com/ | https://www.findyourmode.com/about-us | https://www.findyourmode.com/contact | https://www.findyourmode.com/kids | https://www.findyourmode.com/pricing,Playwright,https://findyourmode.com,https://www.findyourmode.com/,
MØDE SPORTS,https://www.modeathletes.com/,Liberty Lake,WA,College / University,basketball; volleyball,Indoor,,,,,,,,,,,,,,modeathletes.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.modeathletes.com/ | https://www.modeathletes.com/contact | https://www.modeathletes.com/our-approach,Playwright,https://modeathletes.com,https://www.modeathletes.com/,
