Facility Name,Website,City,State,Facility Type,Sports Offered,Indoor Court Status,Number of Courts,Court Count Notes,Decision Maker First Name,Decision Maker Last Name,Decision Maker Title,Public Direct Email,Shared Facility Email,Guessed Email 1,Guessed Email 2,Guessed Email 3,Guessed Email 4,Guessed Email 5,Guessed Email 6,Email Domain,Qualification Status,Research Notes,Source URLs,Retrieval Method,Requested URL,Final URL,Failure Reason
Charlotte Soccer Academy,https://www.csafutsal.com/,Pineville,NC,School,futsal,Indoor,,,,,,mrea@charlottesocceracademy.com,,,,,,,,charlottesocceracademy.com,Confirmed Indoor,Indoor court language found on site. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.csafutsal.com/,Playwright,https://csafutsal.com,https://www.csafutsal.com/,
Charlotte Tennis League,https://charlottetennisleague.com/,Charlotte,NC,Racquet / Tennis Club,tennis,Indoor,5,"NO. CHARLOTTE Belmont - Davis Park 204 Park Dr., Belmont NC 28012 14 Matches Played Here 5 Courts Lighted Wall Belmont - OverLook Swim & Tennis Club 4810 Stowe Ridge Lane., Belmont NC 280",,,,tennischarlotte1@gmail.com,,,,,,,,charlottetennisleague.com,Confirmed Indoor,Indoor court language found on site. NC location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://charlottetennisleague.com/ | https://charlottetennisleague.com/thanks/partner_flow | https://charlottetennisleague.com/Charlotte-Tennis-Courts | https://charlottetennisleague.com/partner-program | https://charlottetennisleague.com/thanks/partner_flow.htm | https://charlottetennisleague.com/Charlotte-Tennis-Lessons | https://charlottetennisleague.com/info/contact-email,Playwright,https://charlottetennisleague.com,https://charlottetennisleague.com/,
Charlotte Tennis Leagues,https://www.matchmakertennis.com/,Charlotte,NC,Racquet / Tennis Club,pickleball; tennis,Indoor,,,,,,,info@matchmakertennis.com,,,,,,,matchmakertennis.com,Confirmed Indoor,Indoor court language found on site. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.matchmakertennis.com/ | https://www.matchmakertennis.com/about/ | https://www.matchmakertennis.com/tennis-court-locations/ | https://www.matchmakertennis.com/contact/ | https://www.matchmakertennis.com/2024/10/15/largest-group-of-pickleball-courts-in-mecklenburg/,Playwright,https://matchmakertennis.com,https://www.matchmakertennis.com/,
CHCCS Facility Rentals,https://rentals.chccs.org/home,Chapel Hill,NC,School,basketball; volleyball,Indoor,,,,,,,,,,,,,,rentals.chccs.org,Confirmed Indoor,Indoor court language found on site. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://rentals.chccs.org/home | https://rentals.chccs.org/page/additional_rental_charges,Playwright,https://rentals.chccs.org,https://rentals.chccs.org/home,
Club 7 Badminton Charlotte,https://www.club7sports.com/,Stallings,NC,Health Club,badminton,Indoor,,,,,,,info@club7sports.com,,,,,,,club7sports.com,Confirmed Indoor,Indoor court language found on site. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.club7sports.com/ | https://www.club7sports.com/fees-and-membership | https://www.club7sports.com/about-us | https://www.club7sports.com/contact-us,Playwright,https://club7sports.com,https://www.club7sports.com/,
Coastline Volleyball Club,https://coastlinevolleyball.com/,Swansboro,NC,Private Club,volleyball,Indoor,,,Joseph,Padilla,Club Director,,,joseph@coastlinevolleyball.com,joseph.padilla@coastlinevolleyball.com,josephpadilla@coastlinevolleyball.com,jpadilla@coastlinevolleyball.com,j.padilla@coastlinevolleyball.com,josephp@coastlinevolleyball.com,coastlinevolleyball.com,Confirmed Indoor,Indoor court language found on site. NC location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://coastlinevolleyball.com/ | https://coastlinevolleyball.com/page/1017/About_Coastline_volleyball.html | https://coastlinevolleyball.com/page/1020/Coastline_club_leadership.html | https://coastlinevolleyball.com/page/1104/about_our_camps_and_programs.html | https://coastlinevolleyball.com/page/1074/program_registration.html | https://coastlinevolleyball.com/page/1010/contact_us.html,Playwright,https://coastlinevolleyball.com,https://coastlinevolleyball.com/,
Combine Academy,https://www.combineacademy.com/,Charlotte,NC,College / University,basketball,Indoor,,,Adam,Akin,President,,info@combineacademy.com,adam@combineacademy.com,adam.akin@combineacademy.com,adamakin@combineacademy.com,aakin@combineacademy.com,a.akin@combineacademy.com,adama@combineacademy.com,combineacademy.com,Confirmed Indoor,Indoor court language found on site. NC location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://www.combineacademy.com/ | https://www.combineacademy.com/about-us/ | https://www.combineacademy.com/management/ | https://www.combineacademy.com/facilities/ | https://www.combineacademy.com/teachingstaff/,Playwright,https://combineacademy.com,https://www.combineacademy.com/,
Compound Athletics,https://thecompoundnc.com/,Greenville,NC,School,basketball,Indoor,,,,,,,,,,,,,,thecompoundnc.com,Confirmed Indoor,Indoor court language found on site. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://thecompoundnc.com/,Playwright,https://thecompoundnc.com,https://thecompoundnc.com/,
"Concord Sports, LLC",https://www.concordsports.com/,Concord,NC,Unknown,basketball,Indoor,,,,,,rentals@concordsports.com,,,,,,,,concordsports.com,Confirmed Indoor,Indoor court language found on site. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.concordsports.com/ | https://www.concordsports.com/our-facility/ | https://www.concordsports.com/rentals/ | https://www.concordsports.com/contact-us/,Playwright,https://concordsports.com,https://www.concordsports.com/,
CP3BA,https://www.cp3ba.com/,Winston-Salem,NC,School,basketball,Indoor,,,,,,,,,,,,,,cp3ba.com,Confirmed Indoor,Indoor court language found on site. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.cp3ba.com/ | https://www.cp3ba.com/cp3ba/rise-10-week-program | https://www.cp3ba.com/contact,Playwright,https://cp3ba.com,https://www.cp3ba.com/,
Craven County School District,https://www.cravenk12.org/,New Bern,NC,College / University,volleyball,Indoor,,,,,,,,,,,,,,cravenk12.org,Confirmed Indoor,Indoor court language found on site. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.cravenk12.org/ | https://www.cravenk12.org/about | https://www.cravenk12.org/about/board-of-education | https://www.cravenk12.org/about/board-of-education/board-of-education-meetings | https://www.cravenk12.org/about/board-of-education/board-highlights | https://www.cravenk12.org/about/board-of-education/craven-county-board-of-education-processes | https://www.cravenk12.org/about/board-of-education/types-of-school-board-meetings,Playwright,https://cravenk12.org,https://www.cravenk12.org/,
Crystal Coast of North Carolina,https://www.crystalcoastnc.org/,Morehead City,NC,Private Club,pickleball,Indoor,,,,,,simonkneafsey@hotmail.com,,,,,,,,crystalcoastnc.org,Confirmed Indoor,Indoor court language found on site. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.crystalcoastnc.org/ | https://www.crystalcoastnc.org/plan-your-vacation/about-crystal-coast/ | https://www.crystalcoastnc.org/blog/post/watersport-rentals-north-carolina/ | https://www.crystalcoastnc.org/about-us/ | https://www.crystalcoastnc.org/contact/,Playwright,https://crystalcoastnc.org,https://www.crystalcoastnc.org/,
Davidson College,https://www.davidson.edu/,Davidson,NC,College / University,pickleball; tennis; basketball; volleyball; squash; racquetball,Indoor,,,,,,,,,,,,,,davidson.edu,Confirmed Indoor,Indoor court language found on site. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.davidson.edu/ | https://www.davidson.edu/faculty-staff | https://www.davidson.edu/about/maps-and-directions/resources-campus-visitors-community | https://www.davidson.edu/majors-minors-programs | https://www.davidson.edu/about/mission-and-values/honor-code | https://www.davidson.edu/about | https://www.davidson.edu/about/fast-facts,Playwright,https://davidson.edu,https://www.davidson.edu/,
Davidson College Athletics,https://davidsonwildcats.com/,Davidson,NC,College / University,tennis; basketball; volleyball; squash; racquetball,Indoor,3,"and women’s tennis teams. Baker also includes several team locker rooms, a weight rooms, three racquetball courts, one squash court, a dance studio and a state-of-the-art athletic training room. The 12,0",Peyton,Gallagher,General Manager,pgallagher@davidsonsportsproperties.com,,,,,,,,davidsonsportsproperties.com,Confirmed Indoor,Indoor court language found on site. NC location evidence: address. Paid access signals present (membership/rental/program).,https://davidsonwildcats.com/ | https://davidsonwildcats.com/staff-directory | https://davidsonwildcats.com/documents/2025/9/23/Davidson_Athletics_NIL_Policy_-_FINAL_-_updated_9.22.25.pdf | https://davidsonwildcats.com/facilities,Playwright,https://davidsonwildcats.com,https://davidsonwildcats.com/,
DFW Badminton Center,https://dfwbadmintoncenter.com/,Raleigh,NC,Private Club,badminton,Indoor,69,"enient locations (in Plano, Irving, McKinney, Carrollton, and Lewisville) with a total of 69 badminton courts, serving both recreational and competitive badminton players. We also host tournaments, u",,,,,info@dfwbadmintoncenter.com,,,,,,,dfwbadmintoncenter.com,Confirmed Indoor,Indoor court language found on site. NC location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://dfwbadmintoncenter.com/ | https://dfwbadmintoncenter.com/about-us/ | https://dfwbadmintoncenter.com/our-team/ | https://dfwbadmintoncenter.com/contact-us/ | https://dfwbadmintoncenter.com/memberships/ | https://dfwbadmintoncenter.com/court-rental/,Playwright,https://dfwbadmintoncenter.com,https://dfwbadmintoncenter.com/,
Dinkery,https://dinkery.com/,Gastonia,NC,Pickleball Club,pickleball,Indoor,2,an Priority kitchen seating after Join waitlist → BRING THE CREW Party Court $95/ 2 hours 2 courts + reserved seating Up to 16 players BBQ platter add-ons available Great for birthdays & t,,,,,hello@dinkery.com,,,,,,,dinkery.com,Confirmed Indoor,Indoor court language found on site. NC location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://dinkery.com/ | https://dinkery.com/reserve/,Playwright,https://dinkery.com,https://dinkery.com/,
East Carolina Inflatables Tarboro NC,https://eastcarolinainflatables.com/,Rocky Mount,NC,School,basketball; volleyball,Indoor,,,,,,eastcarolinainflatables@gmail.com,,,,,,,,eastcarolinainflatables.com,Confirmed Indoor,Indoor court language found on site. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://eastcarolinainflatables.com/ | https://eastcarolinainflatables.com/about-us/ | https://eastcarolinainflatables.com/inventory/combo-bounce-house-slide/ | https://eastcarolinainflatables.com/inventory/wet-dry-slide/ | https://eastcarolinainflatables.com/inventory/obstacle-courses/ | https://eastcarolinainflatables.com/inventory/tents/ | https://eastcarolinainflatables.com/bounce-house-rental-in-rocky-mount-nc/,Playwright,https://eastcarolinainflatables.com,https://eastcarolinainflatables.com/,
East Coast Volleyball Academy,https://eastcoastvba.com/,Wilmington,NC,College / University,volleyball,Indoor,,,Larry,Salefsky,President,larry@eastcoastvba.com,,,,,,,,eastcoastvba.com,Confirmed Indoor,Indoor court language found on site. NC location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://eastcoastvba.com/ | https://eastcoastvba.com/page/1005/about_east_coast_volleyball_club.html | https://eastcoastvba.com/page/1008/club_administration.html | https://eastcoastvba.com/page/1035/facilities.html | https://eastcoastvba.com/page/1058/programs_offered.html | https://eastcoastvba.com/page/1020/register_for_programs.html,Playwright,https://eastcoastvba.com,https://eastcoastvba.com/,
