Facility Name,Website,City,State,Facility Type,Sports Offered,Indoor Court Status,Number of Courts,Court Count Notes,Decision Maker First Name,Decision Maker Last Name,Decision Maker Title,Public Direct Email,Shared Facility Email,Guessed Email 1,Guessed Email 2,Guessed Email 3,Guessed Email 4,Guessed Email 5,Guessed Email 6,Email Domain,Qualification Status,Research Notes,Source URLs,Retrieval Method,Requested URL,Final URL,Failure Reason
Brusa Volleyball Club,https://brusavb.com/,Temecula,CA,School,volleyball,Indoor,,,,,,,contact@brusavb.com,,,,,,,brusavb.com,Confirmed Indoor,Indoor court language found on site. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://brusavb.com/,Playwright,https://brusavb.com,https://brusavb.com/,
Burlingame Soccer,https://www.burlingamesoccerclub.org/,,CA,College / University,futsal,Indoor,,,Dusko,Rosic,Executive Director,,,dusko@burlingamesoccerclub.org,dusko.rosic@burlingamesoccerclub.org,duskorosic@burlingamesoccerclub.org,drosic@burlingamesoccerclub.org,d.rosic@burlingamesoccerclub.org,duskor@burlingamesoccerclub.org,burlingamesoccerclub.org,Confirmed Indoor,Indoor court language found on site. CA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://www.burlingamesoccerclub.org/ | https://www.burlingamesoccerclub.org/coaching-staff | https://www.burlingamesoccerclub.org/technical-development-program | https://www.burlingamesoccerclub.org/contact-us,Playwright,https://burlingamesoccerclub.org,https://www.burlingamesoccerclub.org/,
Businesses in the United States // WhereOrg,https://www.whereorg.com/,Glendale,CA,Unknown,tennis,Indoor,,,,,,,,,,,,,,whereorg.com,Confirmed Indoor,Indoor court language found on site. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.whereorg.com/ | https://www.whereorg.com/businesses/car-rental-all | https://www.whereorg.com/administration-of-economic-programs-all | https://www.whereorg.com/administration-of-environmental-quality-and-housing-programs-all | https://www.whereorg.com/administration-of-human-resource-programs-all | https://www.whereorg.com/engineering-accounting-research-management-related-services-all,Playwright,https://whereorg.com,https://www.whereorg.com/,
BVA Volleyball Club,https://breavolleyballacademy.sportngin.com/,Brea,CA,Health Club,volleyball,Indoor,,,,,,,,,,,,,,breavolleyballacademy.sportngin.com,Confirmed Indoor,Indoor court language found on site. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://breavolleyballacademy.sportngin.com/ | https://breavolleyballacademy.sportngin.com/about | https://breavolleyballacademy.sportngin.com/coachesandstaff | https://breavolleyballacademy.sportngin.com/clinics,Playwright,https://breavolleyballacademy.sportngin.com,https://breavolleyballacademy.sportngin.com/,
"Cabrillo Racquet Club Health Club in Oxnard, CA 93030",https://www.wellness.com/,La Jolla,CA,Unknown,tennis; racquetball,Indoor,,,,,,,support@wellness.com,,,,,,,wellness.com,Confirmed Indoor,Indoor court language found on site. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.wellness.com/ | https://www.wellness.com/find | https://www.wellness.com/docs/12761/wellness-provider-program | https://www.wellness.com/docs/11324/about-wellness | https://www.wellness.com/docs/11326/contact-wellness-com,Playwright,https://wellness.com,https://www.wellness.com/,
Cal State Dominguez Hills Athletics,https://gotoros.com/,Carson,CA,College / University,basketball; volleyball; badminton,Indoor,,,,,,,,,,,,,,gotoros.com,Confirmed Indoor,Indoor court language found on site. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://gotoros.com/ | https://gotoros.com/sports/2009/3/27/ABOUT_tickets.aspx | https://gotoros.com/sports/2009/3/27/ABOUT_home.aspx | https://gotoros.com/sports/2013/8/9/ABOUT_0809133956.aspx | https://gotoros.com/sports/2017/6/28/athletic-facilities.aspx | https://gotoros.com/sports/2018/8/9/athletic-facility-rentals.aspx | https://gotoros.com/sports/2009/3/30/ABOUT_mission.aspx,Playwright,https://gotoros.com,https://gotoros.com/,
Cal State San Bernardino Athletics,https://csusbathletics.com/,San Bernardino,CA,Unknown,basketball; volleyball,Indoor,,,,,,ernestomadrigal18@gmail.com,,,,,,,,csusbathletics.com,Confirmed Indoor,Indoor court language found on site. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://csusbathletics.com/ | https://csusbathletics.com/staff-directory | https://csusbathletics.com/documents/2025/3/11/24_7443_Athletics_Style_Manual_Update_March_2025_swivle_vFINAL.pdf | https://csusbathletics.com/facilities/coussoulis-arena/1 | https://csusbathletics.com/facilities/fiscalini-field/8 | https://csusbathletics.com/facilities/premier-field/2 | https://csusbathletics.com/facilities/csusb-softball-park/4,Playwright,https://csusbathletics.com,https://csusbathletics.com/,
CalFit Manteca,https://calfitmanteca.com/,Manteca,CA,Health Club,basketball,Indoor,,,,,,calfitmanteca@gmail.com,,,,,,,,calfitmanteca.com,Confirmed Indoor,Indoor court language found on site. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://calfitmanteca.com/ | https://calfitmanteca.com/memberships | https://calfitmanteca.com/about | https://calfitmanteca.com/contact | https://calfitmanteca.com/portal,Playwright,https://calfitmanteca.com,https://calfitmanteca.com/,
California Smash,https://calismash.com/,El Segundo,CA,Private Club,pickleball; tennis; squash; racquetball; padel,Indoor,,,,,,,contact@calismash.com,,,,,,,calismash.com,Confirmed Indoor,Indoor court language found on site. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://calismash.com/ | https://calismash.com/pickleball-programs-and-clinics | https://calismash.com/book-a-court | https://calismash.com/kids-programs | https://calismash.com/contact-us | https://calismash.com/about-us,Playwright,https://calismash.com,https://calismash.com/,
"California State University, Fresno",https://auxiliary.fresnostate.edu/,Fresno,CA,College / University,basketball; volleyball,Indoor,,,Nicole,Lane,Executive Director,nicolel@csufresno.edu,,,,,,,,csufresno.edu,Confirmed Indoor,Indoor court language found on site. CA location evidence: address. No court count stated by a reliable source; left blank.,https://auxiliary.fresnostate.edu/ | https://auxiliary.fresnostate.edu/contact.html | https://auxiliary.fresnostate.edu/foundation/contact.html,Playwright,https://auxiliary.fresnostate.edu,https://auxiliary.fresnostate.edu/,
"California State University, Northridge",https://www.csun.edu/,Northridge,CA,College / University,tennis; basketball; volleyball; badminton; racquetball,Indoor,,,CSUN,History,President,,,csun@csun.edu,csun.history@csun.edu,csunhistory@csun.edu,chistory@csun.edu,c.history@csun.edu,csunh@csun.edu,csun.edu,Confirmed Indoor,Indoor court language found on site. CA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://www.csun.edu/ | https://www.csun.edu/faculty-staff | https://www.csun.edu/about | https://www.csun.edu/about/cabinet | https://www.csun.edu/about/history | https://www.csun.edu/about/mission-values-and-vision | https://www.csun.edu/about/academic-dean-profiles,Playwright,https://csun.edu,https://www.csun.edu/,
California Volleyball Club,https://cavolley.com,Laguna Hills,CA,Private Club,volleyball,Indoor,,,,,,,,,,,,,,cavolley.com,Confirmed Indoor,Indoor court language found on site. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Retrieved by Scrapling Fetcher after Playwright failed.,https://cavolley.com,Scrapling Fetcher,https://cavolley.com,https://cavolley.com/,Playwright failed: HTTP 403 for https://www.cavolley.com
Camarillo Athletics,https://camarilloathletics.com/,Camarillo,CA,School,pickleball,Indoor,,,,,,camarilloathletics@yahoo.com,,,,,,,,camarilloathletics.com,Confirmed Indoor,Indoor court language found on site. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://camarilloathletics.com/ | https://camarilloathletics.com/about-us/ | https://camarilloathletics.com/contact-us/ | https://camarilloathletics.com/staff-and-trainers/,Playwright,https://camarilloathletics.com,https://camarilloathletics.com/,
Campus Rentals // TO - Thousand Oaks - Sports Academy,https://sportsacademy.us/,Thousand Oaks,CA,School,basketball; volleyball,Indoor,,,,,,satomemberships@sportsacademy.us,,,,,,,,sportsacademy.us,Confirmed Indoor,Indoor court language found on site. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://sportsacademy.us/ | https://sportsacademy.us/pages/youth-sports | https://sportsacademy.us/pages/basketball-training-to | https://sportsacademy.us/pages/training-memberships | https://sportsacademy.us/pages/campus-rentals-to | https://sportsacademy.us/pages/basketball-training-sb | https://sportsacademy.us/pages/copy-of-training-memberships-seal-beach,Playwright,https://sportsacademy.us,https://sportsacademy.us/,
Chatsworth Elite Basketball Training,https://www.handlelife.com/,Chatsworth,CA,College / University,basketball,Indoor,,,,,,johnny@handlelife.com,,,,,,,,handlelife.com,Confirmed Indoor,Indoor court language found on site. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Third-party email removed (not on facility domain).,https://www.handlelife.com/ | https://www.handlelife.com/elite/ | https://www.handlelife.com/rental/ | https://www.handlelife.com/about/ | https://www.handlelife.com/contact/,Playwright,https://handlelife.com,https://www.handlelife.com/,
Chico Pickleball,https://www.chicopickleball.com/,Chico,CA,Pickleball Club,pickleball; tennis,Indoor,,,,,,,,,,,,,,chicopickleball.com,Confirmed Indoor,Indoor court language found on site. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.chicopickleball.com/ | https://www.chicopickleball.com/about-chico-pickleball/ | https://www.chicopickleball.com/our-team/ | https://www.chicopickleball.com/contact/,Playwright,https://chicopickleball.com,https://www.chicopickleball.com/,
Child Care Resource Center (CCRC),https://www.ccrcca.org/,Chatsworth,CA,School,tennis; basketball; volleyball; handball,Indoor,,,,,,,,,,,,,,ccrcca.org,Confirmed Indoor,Indoor court language found on site. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.ccrcca.org/ | https://www.ccrcca.org/contact/ | https://www.ccrcca.org/resources/family-resource-directory/ | https://www.ccrcca.org/about/ | https://www.ccrcca.org/about/what-we-do/ | https://www.ccrcca.org/about/leadership/ | https://www.ccrcca.org/about/government-relations/,Playwright,https://ccrcca.org,https://www.ccrcca.org/,
City of Los ...,https://formalu.com/,Los Angeles,CA,Unknown,tennis,Indoor,,,West,Library,Manager,,,west@formalu.com,west.library@formalu.com,westlibrary@formalu.com,wlibrary@formalu.com,w.library@formalu.com,westl@formalu.com,formalu.com,Confirmed Indoor,Indoor court language found on site. CA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://formalu.com/ | https://formalu.com/forms/313939/veterinary-facility-inspection-form | https://formalu.com/agency/4747/about-the-department | https://formalu.com/agency/4760/about-the-lab | https://formalu.com/agency/8567/acc-acquisition-management-and-integration-center | https://formalu.com/agency/2145/administration-for-children-and-families | https://formalu.com/agency/8440/administration-for-children-and-families-acf,Playwright,https://formalu.com,https://formalu.com/,
